Treatment;Tree;Flask_code;flask;Species;cutting;Bud;Flushed;BBdate;BBdelay;Alive;cutting_code
20/20;6;20/20-11;11;Fagus;1;4;0;;;1;20/20-111
20/20;6;20/20-11;11;Quercus;1;1;1;43189;29;1;20/20-111
20/20;6;20/20-11;11;Quercus;1;2;1;43189;29;1;20/20-111
20/20;6;20/20-11;11;Quercus;1;3;0;;;1;20/20-111
20/20;6;20/20-11;11;Quercus;1;4;0;;;1;20/20-111
20/20;6;20/20-12;12;Acer;2;1;1;43194;34;1;20/20-122
20/20;6;20/20-12;12;Acer;2;2;1;43210;50;1;20/20-122
20/20;6;20/20-12;12;Acer;2;3;0;;;1;20/20-122
20/20;6;20/20-12;12;Acer;2;4;0;;;1;20/20-122
20/20;6;20/20-12;12;Betula;2;1;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Betula;2;2;1;43187;27;1;20/20-122
20/20;6;20/20-12;12;Betula;2;3;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Betula;2;4;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Fagus;2;1;1;43203;43;1;20/20-122
20/20;6;20/20-12;12;Fagus;2;2;0;;;1;20/20-122
20/20;6;20/20-12;12;Fagus;2;3;0;;;1;20/20-122
20/20;6;20/20-12;12;Fagus;2;4;0;;;1;20/20-122
20/20;6;20/20-12;12;Quercus;2;1;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Quercus;2;2;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Quercus;2;3;1;43189;29;1;20/20-122
20/20;6;20/20-12;12;Quercus;2;4;0;;;1;20/20-122
20/20;7;20/20-13;13;Acer;1;1;1;43203;43;1;20/20-131
20/20;7;20/20-13;13;Acer;1;2;1;43206;46;1;20/20-131
20/20;7;20/20-13;13;Acer;1;3;0;;;1;20/20-131
20/20;7;20/20-13;13;Acer;1;4;0;;;0;20/20-131
20/20;7;20/20-13;13;Betula;1;1;1;43203;43;1;20/20-131
20/20;7;20/20-13;13;Betula;1;2;1;43192;32;1;20/20-131
20/20;7;20/20-13;13;Betula;1;3;1;43189;29;1;20/20-131
20/20;7;20/20-13;13;Betula;1;4;1;43189;29;1;20/20-131
20/20;7;20/20-13;13;Fagus;1;1;1;43201;41;1;20/20-131
20/20;7;20/20-13;13;Fagus;1;2;1;43203;43;1;20/20-131
20/20;7;20/20-13;13;Fagus;1;3;0;;;0;20/20-131
20/20;7;20/20-13;13;Fagus;1;4;1;43215;55;1;20/20-131
20/20;7;20/20-13;13;Quercus;1;1;1;43199;39;1;20/20-131
20/20;7;20/20-13;13;Quercus;1;2;1;43196;36;1;20/20-131
20/20;7;20/20-13;13;Quercus;1;3;1;43196;36;1;20/20-131
20/20;7;20/20-13;13;Quercus;1;4;1;43196;36;1;20/20-131
20/20;7;20/20-14;14;Acer;2;1;1;43199;39;1;20/20-142
20/20;7;20/20-14;14;Acer;2;2;1;43203;43;1;20/20-142
20/20;7;20/20-14;14;Acer;2;3;1;43217;57;1;20/20-142
20/20;7;20/20-14;14;Acer;2;4;0;;;0;20/20-142
20/20;7;20/20-14;14;Betula;2;1;1;43189;29;1;20/20-142
20/20;7;20/20-14;14;Betula;2;2;1;43192;32;1;20/20-142
20/20;7;20/20-14;14;Betula;2;3;1;43189;29;1;20/20-142
20/20;7;20/20-14;14;Betula;2;4;1;43192;32;1;20/20-142
20/20;7;20/20-14;14;Fagus;2;1;1;43203;43;1;20/20-142
20/20;7;20/20-14;14;Fagus;2;2;1;43199;39;1;20/20-142
20/20;7;20/20-14;14;Fagus;2;3;0;;;1;20/20-142
20/20;7;20/20-14;14;Fagus;2;4;0;;;1;20/20-142
20/20;7;20/20-14;14;Quercus;2;1;1;43196;36;1;20/20-142
20/20;7;20/20-14;14;Quercus;2;2;0;;;0;20/20-142
20/20;7;20/20-14;14;Quercus;2;3;0;;;0;20/20-142
20/20;7;20/20-14;14;Quercus;2;4;1;43194;34;1;20/20-142
20/20;8;20/20-15;15;Acer;1;1;1;43194;34;1;20/20-151
20/20;8;20/20-15;15;Acer;1;2;0;;;1;20/20-151
20/20;8;20/20-15;15;Acer;1;3;1;43196;36;1;20/20-151
20/20;8;20/20-15;15;Acer;1;4;1;43210;50;1;20/20-151
20/20;8;20/20-15;15;Betula;1;1;1;43194;34;1;20/20-151
20/20;8;20/20-15;15;Betula;1;2;1;43189;29;1;20/20-151
20/20;8;20/20-15;15;Betula;1;3;1;43187;27;1;20/20-151
20/20;8;20/20-15;15;Betula;1;4;1;43187;27;1;20/20-151
20/20;8;20/20-15;15;Fagus;1;1;1;43203;43;1;20/20-151
20/20;8;20/20-15;15;Fagus;1;2;1;43201;41;1;20/20-151
20/20;8;20/20-15;15;Fagus;1;3;0;;;1;20/20-151
20/20;8;20/20-15;15;Fagus;1;4;1;43206;46;1;20/20-151
20/20;8;20/20-15;15;Quercus;1;1;1;43189;29;1;20/20-151
20/20;8;20/20-15;15;Quercus;1;2;1;43194;34;1;20/20-151
20/20;8;20/20-15;15;Quercus;1;3;1;43194;34;1;20/20-151
20/20;8;20/20-15;15;Quercus;1;4;1;43194;34;1;20/20-151
20/20;8;20/20-16;16;Acer;2;1;1;43189;29;1;20/20-162
20/20;8;20/20-16;16;Acer;2;2;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Acer;2;3;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Acer;2;4;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Betula;2;1;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Betula;2;2;1;43187;27;1;20/20-162
20/20;8;20/20-16;16;Betula;2;3;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Betula;2;4;1;43185;25;1;20/20-162
20/20;8;20/20-16;16;Fagus;2;1;1;43203;43;1;20/20-162
20/20;8;20/20-16;16;Fagus;2;2;0;;;1;20/20-162
20/20;8;20/20-16;16;Fagus;2;3;1;43208;48;1;20/20-162
20/20;8;20/20-16;16;Fagus;2;4;1;43217;57;1;20/20-162
20/20;8;20/20-16;16;Quercus;2;1;1;43194;34;1;20/20-162
20/20;8;20/20-16;16;Quercus;2;2;1;43194;34;1;20/20-162
20/20;8;20/20-16;16;Quercus;2;3;1;43192;32;1;20/20-162
20/20;8;20/20-16;16;Quercus;2;4;0;;;1;20/20-162
20/20;9;20/20-17;17;Acer;1;1;1;43199;39;1;20/20-171
20/20;9;20/20-17;17;Acer;1;2;1;43201;41;1;20/20-171
20/20;9;20/20-17;17;Acer;1;3;1;43206;46;1;20/20-171
20/20;9;20/20-17;17;Acer;1;4;0;;;1;20/20-171
20/20;9;20/20-17;17;Betula;1;1;1;43189;29;1;20/20-171
20/20;9;20/20-17;17;Betula;1;2;1;43192;32;1;20/20-171
20/20;9;20/20-17;17;Betula;1;3;1;43194;34;1;20/20-171
20/20;9;20/20-17;17;Betula;1;4;1;43189;29;1;20/20-171
20/20;9;20/20-17;17;Fagus;1;1;0;;;1;20/20-171
20/20;9;20/20-17;17;Fagus;1;2;0;;;0;20/20-171
20/20;9;20/20-17;17;Fagus;1;3;0;;;1;20/20-171
20/20;9;20/20-17;17;Fagus;1;4;1;43203;43;1;20/20-171
20/20;9;20/20-17;17;Quercus;1;1;1;43192;32;1;20/20-171
20/20;9;20/20-17;17;Quercus;1;2;1;43192;32;1;20/20-171
20/20;9;20/20-17;17;Quercus;1;3;1;43189;29;1;20/20-171
20/20;9;20/20-17;17;Quercus;1;4;1;43192;32;1;20/20-171
20/20;9;20/20-18;18;Acer;2;1;1;43201;41;1;20/20-182
20/20;9;20/20-18;18;Acer;2;2;0;;;1;20/20-182
20/20;9;20/20-18;18;Acer;2;3;0;;;0;20/20-182
20/20;9;20/20-18;18;Acer;2;4;0;;;0;20/20-182
20/20;9;20/20-18;18;Betula;2;1;1;43189;29;1;20/20-182
20/20;9;20/20-18;18;Betula;2;2;1;43192;32;1;20/20-182
20/20;9;20/20-18;18;Betula;2;3;1;43189;29;1;20/20-182
20/20;9;20/20-18;18;Betula;2;4;1;43192;32;1;20/20-182
20/20;9;20/20-18;18;Fagus;2;1;1;43203;43;1;20/20-182
20/20;9;20/20-18;18;Fagus;2;2;1;43203;43;1;20/20-182
20/20;9;20/20-18;18;Fagus;2;3;0;;;1;20/20-182
20/20;9;20/20-18;18;Fagus;2;4;1;43206;46;1;20/20-182
20/20;9;20/20-18;18;Quercus;2;1;1;43192;32;1;20/20-182
20/20;9;20/20-18;18;Quercus;2;2;1;43192;32;1;20/20-182
20/20;9;20/20-18;18;Quercus;2;3;1;43192;32;1;20/20-182
20/20;9;20/20-18;18;Quercus;2;4;1;43192;32;1;20/20-182
20/20;10;20/20-19;19;Acer;1;1;1;43203;43;1;20/20-191
20/20;10;20/20-19;19;Acer;1;2;0;;;1;20/20-191
20/20;10;20/20-19;19;Acer;1;3;0;;;1;20/20-191
20/20;10;20/20-19;19;Acer;1;4;0;;;0;20/20-191
20/20;10;20/20-19;19;Betula;1;1;1;43182;22;1;20/20-191
20/20;10;20/20-19;19;Betula;1;2;1;43180;20;1;20/20-191
20/20;10;20/20-19;19;Betula;1;3;1;43182;22;1;20/20-191
20/20;10;20/20-19;19;Betula;1;4;1;43178;18;1;20/20-191
20/20;10;20/20-19;19;Fagus;1;1;0;;;0;20/20-191
20/20;10;20/20-19;19;Fagus;1;2;1;43217;57;1;20/20-191
20/20;10;20/20-19;19;Fagus;1;3;0;;;1;20/20-191
20/20;10;20/20-19;19;Fagus;1;4;0;;;1;20/20-191
20/20;10;20/20-19;19;Quercus;1;1;1;43189;29;1;20/20-191
20/20;10;20/20-19;19;Quercus;1;2;0;;;1;20/20-191
20/20;10;20/20-19;19;Quercus;1;3;1;43192;32;1;20/20-191
20/20;10;20/20-19;19;Quercus;1;4;0;;;1;20/20-191
20/20;10;20/20-20;20;Acer;2;1;1;43189;29;1;20/20-202
20/20;10;20/20-20;20;Acer;2;2;1;43189;29;1;20/20-202
20/20;10;20/20-20;20;Acer;2;3;1;43187;27;1;20/20-202
20/20;10;20/20-20;20;Acer;2;4;1;43192;32;1;20/20-202
20/20;10;20/20-20;20;Betula;2;1;1;43182;22;1;20/20-202
20/20;10;20/20-20;20;Betula;2;2;1;43180;20;1;20/20-202
20/20;10;20/20-20;20;Betula;2;3;1;43182;22;1;20/20-202
20/20;10;20/20-20;20;Betula;2;4;1;43182;22;1;20/20-202
20/20;10;20/20-20;20;Fagus;2;1;1;43222;62;1;20/20-202
20/20;10;20/20-20;20;Fagus;2;2;0;;;1;20/20-202
20/20;10;20/20-20;20;Fagus;2;3;0;;;0;20/20-202
20/20;10;20/20-20;20;Fagus;2;4;1;43227;67;1;20/20-202
20/20;10;20/20-20;20;Quercus;2;1;1;43192;32;1;20/20-202
20/20;10;20/20-20;20;Quercus;2;2;1;43194;34;1;20/20-202
20/20;10;20/20-20;20;Quercus;2;3;1;43192;32;1;20/20-202
20/20;10;20/20-20;20;Quercus;2;4;1;43194;34;1;20/20-202
26/14;1;26/14-1;1;Acer;2;1;1;43196;36;1;26/14-12
26/14;1;26/14-1;1;Acer;2;2;1;43196;36;1;26/14-12
26/14;1;26/14-1;1;Acer;2;3;1;43199;39;1;26/14-12
26/14;1;26/14-1;1;Acer;2;4;1;43199;39;1;26/14-12
26/14;1;26/14-1;1;Betula;2;1;1;43189;29;1;26/14-12
26/14;1;26/14-1;1;Betula;2;2;1;43189;29;1;26/14-12
26/14;1;26/14-1;1;Betula;2;3;1;43187;27;1;26/14-12
26/14;1;26/14-1;1;Betula;2;4;1;43187;27;1;26/14-12
26/14;1;26/14-1;1;Fagus;2;1;1;43210;50;1;26/14-12
26/14;1;26/14-1;1;Fagus;2;2;0;;;1;26/14-12
26/14;1;26/14-1;1;Fagus;2;3;0;;;1;26/14-12
26/14;1;26/14-1;1;Fagus;2;4;0;;;1;26/14-12
26/14;1;26/14-1;1;Quercus;2;1;1;43189;29;1;26/14-12
26/14;1;26/14-1;1;Quercus;2;2;1;43189;29;1;26/14-12
26/14;1;26/14-1;1;Quercus;2;3;1;43187;27;1;26/14-12
26/14;1;26/14-1;1;Quercus;2;4;1;43187;27;1;26/14-12
26/14;1;26/14-2;2;Acer;2;1;0;;;0;26/14-22
26/14;1;26/14-2;2;Acer;2;2;0;;;0;26/14-22
26/14;1;26/14-2;2;Acer;2;3;0;;;0;26/14-22
26/14;1;26/14-2;2;Acer;2;4;0;;;0;26/14-22
26/14;1;26/14-2;2;Betula;2;1;1;43192;32;1;26/14-22
26/14;1;26/14-2;2;Betula;2;2;1;43189;29;1;26/14-22
26/14;1;26/14-2;2;Betula;2;3;1;43189;29;1;26/14-22
26/14;1;26/14-2;2;Betula;2;4;1;43187;27;1;26/14-22
26/14;1;26/14-2;2;Fagus;2;1;0;;;1;26/14-22
26/14;1;26/14-2;2;Fagus;2;2;1;43217;57;1;26/14-22
26/14;1;26/14-2;2;Fagus;2;3;1;43217;57;1;26/14-22
26/14;1;26/14-2;2;Fagus;2;4;0;;;1;26/14-22
26/14;1;26/14-2;2;Quercus;2;1;0;;;0;26/14-22
26/14;1;26/14-2;2;Quercus;2;2;0;;;0;26/14-22
26/14;1;26/14-2;2;Quercus;2;3;0;;;0;26/14-22
26/14;1;26/14-2;2;Quercus;2;4;0;;;0;26/14-22
26/14;2;26/14-3;3;Acer;1;1;1;43185;25;1;26/14-31
26/14;2;26/14-3;3;Acer;1;2;1;43185;25;1;26/14-31
26/14;2;26/14-3;3;Acer;1;3;1;43189;29;1;26/14-31
26/14;2;26/14-3;3;Acer;1;4;1;43185;25;1;26/14-31
26/14;2;26/14-3;3;Betula;1;1;1;43180;20;1;26/14-31
26/14;2;26/14-3;3;Betula;1;2;1;43178;18;1;26/14-31
26/14;2;26/14-3;3;Betula;1;3;1;43180;20;1;26/14-31
26/14;2;26/14-3;3;Betula;1;4;1;43178;18;1;26/14-31
26/14;2;26/14-3;3;Fagus;1;1;0;;;1;26/14-31
26/14;2;26/14-3;3;Fagus;1;2;0;;;1;26/14-31
26/14;2;26/14-3;3;Fagus;1;3;0;;;1;26/14-31
26/14;2;26/14-3;3;Fagus;1;4;1;43213;53;1;26/14-31
26/14;2;26/14-3;3;Quercus;1;1;1;43194;34;1;26/14-31
26/14;2;26/14-3;3;Quercus;1;2;1;43194;34;1;26/14-31
26/14;2;26/14-3;3;Quercus;1;3;0;;;0;26/14-31
26/14;2;26/14-3;3;Quercus;1;4;0;;;0;26/14-31
26/14;2;26/14-4;4;Acer;2;1;1;43187;27;1;26/14-42
26/14;2;26/14-4;4;Acer;2;2;1;43187;27;1;26/14-42
26/14;2;26/14-4;4;Acer;2;3;1;43192;32;1;26/14-42
26/14;2;26/14-4;4;Acer;2;4;1;43192;32;1;26/14-42
26/14;2;26/14-4;4;Betula;2;1;1;43180;20;1;26/14-42
26/14;2;26/14-4;4;Betula;2;2;1;43180;20;1;26/14-42
26/14;2;26/14-4;4;Betula;2;3;1;43180;20;1;26/14-42
26/14;2;26/14-4;4;Betula;2;4;1;43180;20;1;26/14-42
26/14;2;26/14-4;4;Fagus;2;1;0;;;1;26/14-42
26/14;2;26/14-4;4;Fagus;2;2;0;;;1;26/14-42
26/14;2;26/14-4;4;Fagus;2;3;0;;;1;26/14-42
26/14;2;26/14-4;4;Fagus;2;4;1;43210;50;1;26/14-42
26/14;2;26/14-4;4;Quercus;2;1;1;43192;32;1;26/14-42
26/14;2;26/14-4;4;Quercus;2;2;0;;;1;26/14-42
26/14;2;26/14-4;4;Quercus;2;3;1;43192;32;1;26/14-42
26/14;2;26/14-4;4;Quercus;2;4;1;43192;32;1;26/14-42
26/14;3;26/14-5;5;Acer;1;1;1;43203;43;1;26/14-51
26/14;3;26/14-5;5;Acer;1;2;1;43203;43;1;26/14-51
26/14;3;26/14-5;5;Acer;1;3;1;43203;43;1;26/14-51
26/14;3;26/14-5;5;Acer;1;4;1;43194;34;1;26/14-51
26/14;3;26/14-5;5;Betula;1;1;1;43182;22;1;26/14-51
26/14;3;26/14-5;5;Betula;1;2;1;43185;25;1;26/14-51
26/14;3;26/14-5;5;Betula;1;3;1;43182;22;1;26/14-51
26/14;3;26/14-5;5;Betula;1;4;1;43185;25;1;26/14-51
26/14;3;26/14-5;5;Fagus;1;1;1;43203;43;1;26/14-51
26/14;3;26/14-5;5;Fagus;1;2;1;43201;41;1;26/14-51
26/14;3;26/14-5;5;Fagus;1;3;1;43213;53;1;26/14-51
26/14;3;26/14-5;5;Fagus;1;4;1;43210;50;1;26/14-51
26/14;3;26/14-5;5;Quercus;1;1;1;43196;36;1;26/14-51
26/14;3;26/14-5;5;Quercus;1;2;1;43199;39;1;26/14-51
26/14;3;26/14-5;5;Quercus;1;3;0;;;0;26/14-51
26/14;3;26/14-5;5;Quercus;1;4;1;43199;39;1;26/14-51
26/14;3;26/14-6;6;Acer;2;1;1;43187;27;1;26/14-62
26/14;3;26/14-6;6;Acer;2;2;1;43187;27;1;26/14-62
26/14;3;26/14-6;6;Acer;2;3;1;43187;27;1;26/14-62
26/14;3;26/14-6;6;Acer;2;4;1;43189;29;1;26/14-62
26/14;3;26/14-6;6;Betula;2;1;1;43182;22;1;26/14-62
26/14;3;26/14-6;6;Betula;2;2;1;43182;22;1;26/14-62
26/14;3;26/14-6;6;Betula;2;3;1;43182;22;1;26/14-62
26/14;3;26/14-6;6;Betula;2;4;1;43189;29;1;26/14-62
26/14;3;26/14-6;6;Fagus;2;1;1;43199;39;1;26/14-62
26/14;3;26/14-6;6;Fagus;2;2;0;;;1;26/14-62
26/14;3;26/14-6;6;Fagus;2;3;0;;;1;26/14-62
26/14;3;26/14-6;6;Fagus;2;4;0;;;1;26/14-62
26/14;3;26/14-6;6;Quercus;2;1;0;;;1;26/14-62
26/14;3;26/14-6;6;Quercus;2;2;0;;;1;26/14-62
26/14;3;26/14-6;6;Quercus;2;3;1;43187;27;1;26/14-62
26/14;3;26/14-6;6;Quercus;2;4;1;43192;32;1;26/14-62
26/14;4;26/14-7;7;Acer;1;1;1;43185;25;1;26/14-71
26/14;4;26/14-7;7;Acer;1;2;1;43185;25;1;26/14-71
26/14;4;26/14-7;7;Acer;1;3;1;43185;25;1;26/14-71
26/14;4;26/14-7;7;Acer;1;4;1;43187;27;1;26/14-71
26/14;4;26/14-7;7;Betula;1;1;1;43178;18;1;26/14-71
26/14;4;26/14-7;7;Betula;1;2;1;43180;20;1;26/14-71
26/14;4;26/14-7;7;Betula;1;3;1;43180;20;1;26/14-71
26/14;4;26/14-7;7;Betula;1;4;1;43178;18;1;26/14-71
26/14;4;26/14-7;7;Fagus;1;1;1;43203;43;1;26/14-71
26/14;4;26/14-7;7;Fagus;1;2;0;;;1;26/14-71
26/14;4;26/14-7;7;Fagus;1;3;1;43217;57;1;26/14-71
26/14;4;26/14-7;7;Fagus;1;4;0;;;1;26/14-71
26/14;4;26/14-7;7;Quercus;1;1;1;43192;32;1;26/14-71
26/14;4;26/14-7;7;Quercus;1;2;0;;;1;26/14-71
26/14;4;26/14-7;7;Quercus;1;3;1;43192;32;1;26/14-71
26/14;4;26/14-7;7;Quercus;1;4;0;;;1;26/14-71
26/14;4;26/14-8;8;Acer;2;1;1;43185;25;1;26/14-82
26/14;4;26/14-8;8;Acer;2;2;1;43185;25;1;26/14-82
26/14;4;26/14-8;8;Acer;2;3;0;;;0;26/14-82
26/14;4;26/14-8;8;Acer;2;4;0;;;0;26/14-82
26/14;4;26/14-8;8;Betula;2;1;1;43182;22;1;26/14-82
26/14;4;26/14-8;8;Betula;2;2;1;43178;18;1;26/14-82
26/14;4;26/14-8;8;Betula;2;3;1;43178;18;1;26/14-82
26/14;4;26/14-8;8;Betula;2;4;1;43178;18;1;26/14-82
26/14;4;26/14-8;8;Fagus;2;1;1;43210;50;1;26/14-82
26/14;4;26/14-8;8;Fagus;2;2;1;43213;53;1;26/14-82
26/14;4;26/14-8;8;Fagus;2;3;0;;;1;26/14-82
26/14;4;26/14-8;8;Fagus;2;4;1;43210;50;1;26/14-82
26/14;4;26/14-8;8;Quercus;2;1;0;;;0;26/14-82
26/14;4;26/14-8;8;Quercus;2;2;0;;;0;26/14-82
26/14;4;26/14-8;8;Quercus;2;3;0;;;0;26/14-82
26/14;4;26/14-8;8;Quercus;2;4;0;;;0;26/14-82
26/14;5;26/14-9;9;Acer;1;1;1;43199;39;1;26/14-91
26/14;5;26/14-9;9;Acer;1;2;1;43199;39;1;26/14-91
26/14;5;26/14-9;9;Acer;1;3;1;43199;39;1;26/14-91
26/14;5;26/14-9;9;Acer;1;4;1;43201;41;1;26/14-91
26/14;5;26/14-9;9;Betula;1;1;1;43180;20;1;26/14-91
26/14;5;26/14-9;9;Betula;1;2;1;43178;18;1;26/14-91
26/14;5;26/14-9;9;Betula;1;3;1;43178;18;1;26/14-91
26/14;5;26/14-9;9;Betula;1;4;1;43178;18;1;26/14-91
26/14;5;26/14-9;9;Fagus;1;1;0;;;1;26/14-91
26/14;5;26/14-9;9;Fagus;1;2;1;43208;48;1;26/14-91
26/14;5;26/14-9;9;Fagus;1;3;1;43206;46;1;26/14-91
26/14;5;26/14-9;9;Fagus;1;4;0;;;1;26/14-91
26/14;5;26/14-9;9;Quercus;1;1;0;;;1;26/14-91
26/14;5;26/14-9;9;Quercus;1;2;1;43187;27;1;26/14-91
26/14;5;26/14-9;9;Quercus;1;3;1;43187;27;1;26/14-91
26/14;5;26/14-9;9;Quercus;1;4;0;;;1;26/14-91
26/14;5;26/14-10;10;Acer;2;1;1;43199;39;1;26/14-102
26/14;5;26/14-10;10;Acer;2;2;1;43199;39;1;26/14-102
26/14;5;26/14-10;10;Acer;2;3;0;;;1;26/14-102
26/14;5;26/14-10;10;Acer;2;4;0;;;1;26/14-102
26/14;5;26/14-10;10;Betula;2;1;1;43178;18;1;26/14-102
26/14;5;26/14-10;10;Betula;2;2;1;43178;18;1;26/14-102
26/14;5;26/14-10;10;Betula;2;3;1;43178;18;1;26/14-102
26/14;5;26/14-10;10;Betula;2;4;1;43178;18;1;26/14-102
26/14;5;26/14-10;10;Fagus;2;1;1;43199;39;1;26/14-102
26/14;5;26/14-10;10;Fagus;2;2;0;;;1;26/14-102
26/14;5;26/14-10;10;Fagus;2;3;0;;;1;26/14-102
26/14;5;26/14-10;10;Fagus;2;4;0;;;1;26/14-102
26/14;5;26/14-10;10;Quercus;2;1;1;43187;27;1;26/14-102
26/14;5;26/14-10;10;Quercus;2;2;0;;;0;26/14-102
26/14;5;26/14-10;10;Quercus;2;3;1;43185;25;1;26/14-102
26/14;5;26/14-10;10;Quercus;2;4;1;43187;27;1;26/14-102
26/14;6;26/14-11;11;Acer;1;1;1;43199;39;1;26/14-111
26/14;6;26/14-11;11;Acer;1;2;1;43199;39;1;26/14-111
26/14;6;26/14-11;11;Acer;1;3;0;;;1;26/14-111
26/14;6;26/14-11;11;Acer;1;4;0;;;1;26/14-111
26/14;6;26/14-11;11;Betula;1;1;1;43189;29;1;26/14-111
26/14;6;26/14-11;11;Betula;1;2;1;43189;29;1;26/14-111
26/14;6;26/14-11;11;Betula;1;3;1;43187;27;1;26/14-111
26/14;6;26/14-11;11;Betula;1;4;1;43187;27;1;26/14-111
26/14;6;26/14-11;11;Fagus;1;1;0;;;1;26/14-111
26/14;6;26/14-11;11;Fagus;1;2;0;;;1;26/14-111
26/14;6;26/14-11;11;Fagus;1;3;0;;;1;26/14-111
26/14;6;26/14-11;11;Fagus;1;4;1;43203;43;1;26/14-111
26/14;6;26/14-11;11;Quercus;1;1;1;43185;25;1;26/14-111
26/14;6;26/14-11;11;Quercus;1;2;1;43185;25;1;26/14-111
26/14;6;26/14-11;11;Quercus;1;3;1;43185;25;1;26/14-111
26/14;6;26/14-11;11;Quercus;1;4;1;43187;27;1;26/14-111
26/14;6;26/14-12;12;Acer;2;1;1;43199;39;1;26/14-122
26/14;6;26/14-12;12;Acer;2;2;1;43199;39;1;26/14-122
26/14;6;26/14-12;12;Acer;2;3;0;;;1;26/14-122
26/14;6;26/14-12;12;Acer;2;4;0;;;1;26/14-122
26/14;6;26/14-12;12;Betula;2;1;1;43187;27;1;26/14-122
26/14;6;26/14-12;12;Betula;2;2;1;43187;27;1;26/14-122
26/14;6;26/14-12;12;Betula;2;3;1;43189;29;1;26/14-122
26/14;6;26/14-12;12;Betula;2;4;1;43189;29;1;26/14-122
26/14;6;26/14-12;12;Fagus;2;1;0;;;0;26/14-122
26/14;6;26/14-12;12;Fagus;2;2;1;43203;43;1;26/14-122
26/14;6;26/14-12;12;Fagus;2;3;1;43203;43;1;26/14-122
26/14;6;26/14-12;12;Fagus;2;4;1;43203;43;1;26/14-122
26/14;6;26/14-12;12;Quercus;2;1;1;43215;55;1;26/14-122
26/14;6;26/14-12;12;Quercus;2;2;0;;;0;26/14-122
26/14;6;26/14-12;12;Quercus;2;3;0;;;0;26/14-122
26/14;6;26/14-12;12;Quercus;2;4;1;43215;55;1;26/14-122
26/14;7;26/14-13;13;Acer;1;1;1;43196;36;1;26/14-131
26/14;7;26/14-13;13;Acer;1;2;0;;;1;26/14-131
26/14;7;26/14-13;13;Acer;1;3;0;;;1;26/14-131
26/14;7;26/14-13;13;Acer;1;4;0;;;1;26/14-131
26/14;7;26/14-13;13;Betula;1;1;1;43189;29;1;26/14-131
26/14;7;26/14-13;13;Betula;1;2;1;43189;29;1;26/14-131
26/14;7;26/14-13;13;Betula;1;3;1;43201;41;1;26/14-131
26/14;7;26/14-13;13;Betula;1;4;1;43189;29;1;26/14-131
26/14;7;26/14-13;13;Fagus;1;1;0;;;1;26/14-131
26/14;7;26/14-13;13;Fagus;1;2;0;;;1;26/14-131
26/14;7;26/14-13;13;Fagus;1;3;1;43222;62;1;26/14-131
26/14;7;26/14-13;13;Fagus;1;4;1;43206;46;1;26/14-131
26/14;7;26/14-13;13;Quercus;1;1;1;43192;32;1;26/14-131
26/14;7;26/14-13;13;Quercus;1;2;0;;;1;26/14-131
26/14;7;26/14-13;13;Quercus;1;3;1;43192;32;1;26/14-131
26/14;7;26/14-13;13;Quercus;1;4;0;;;1;26/14-131
26/14;7;26/14-14;14;Acer;2;1;0;;;1;26/14-142
26/14;7;26/14-14;14;Acer;2;2;0;;;1;26/14-142
26/14;7;26/14-14;14;Acer;2;3;0;;;1;26/14-142
26/14;7;26/14-14;14;Acer;2;4;0;;;1;26/14-142
26/14;7;26/14-14;14;Betula;2;1;1;43187;27;1;26/14-142
26/14;7;26/14-14;14;Betula;2;2;1;43187;27;1;26/14-142
26/14;7;26/14-14;14;Betula;2;3;1;43187;27;1;26/14-142
26/14;7;26/14-14;14;Betula;2;4;1;43189;29;1;26/14-142
26/14;7;26/14-14;14;Fagus;2;1;1;43213;53;1;26/14-142
26/14;7;26/14-14;14;Fagus;2;2;1;43213;53;1;26/14-142
26/14;7;26/14-14;14;Fagus;2;3;1;43213;53;1;26/14-142
26/14;7;26/14-14;14;Fagus;2;4;0;;;1;26/14-142
26/14;7;26/14-14;14;Quercus;2;1;1;43222;62;1;26/14-142
26/14;7;26/14-14;14;Quercus;2;2;0;;;0;26/14-142
26/14;7;26/14-14;14;Quercus;2;3;0;;;0;26/14-142
26/14;7;26/14-14;14;Quercus;2;4;1;43222;62;1;26/14-142
26/14;8;26/14-15;15;Acer;1;1;1;43194;34;1;26/14-151
26/14;8;26/14-15;15;Acer;1;2;1;43201;41;1;26/14-151
26/14;8;26/14-15;15;Acer;1;3;1;43189;29;1;26/14-151
26/14;8;26/14-15;15;Acer;1;4;1;43194;34;1;26/14-151
26/14;8;26/14-15;15;Betula;1;1;1;43189;29;1;26/14-151
26/14;8;26/14-15;15;Betula;1;2;1;43196;36;1;26/14-151
26/14;8;26/14-15;15;Betula;1;3;1;43185;25;1;26/14-151
